genes	module
Pvt1	5
Pwp1	6
Pwp2	6
Pwwp2a	3
Pwwp2b	0
Pxdc1	4
Pxk	1
Pxmp4	4
Pxn	1
Pycard	0
Pycr1	6
Pycr2	4
Pycrl	0
Pygb	0
Pygl	1
Pygm	0
Pygo2	6
Pyhin1	8
Pyroxd1	5
Pyroxd2	1
Pyurf	5
Qars	0
Qdpr	6
Qk	2
Qpct	2
Qpctl	4
Qprt	1
Qrich1	0
Qrsl1	0
Qser1	5
Qsox1	4
Qsox2	6
Qtrt1	0
Qtrtd1	0
R3hcc1	1
R3hcc1l	5
R3hdm1	5
R3hdm2	1
R3hdm4	7
R74862	0
Rab1	2
Rab10	6
Rab10os	1
Rab11a	2
Rab11b	4
Rab11fip2	0
Rab11fip3	3
Rab11fip5	4
Rab12	0
Rab14	2
Rab18	2
Rab19	8
Rab1b	4
Rab20	4
Rab21	2
Rab22a	0
Rab23	0
Rab24	5
Rab27a	0
Rab28	2
Rab29	0
Rab2a	2
Rab2b	0
Rab31	2
Rab32	6
Rab33b	2
Rab34	3
Rab35	0
Rab39	2
Rab3a	1
Rab3d	6
Rab3gap1	0
Rab3gap2	2
Rab3il1	1
Rab3ip	3
Rab40c	3
Rab42	0
Rab43	0
Rab4a	0
Rab4b	1
Rab5a	2
Rab5b	8
Rab5c	1
Rab6a	2
Rab6b	0
Rab7	0
Rab8a	7
Rab8b	2
Rab9	7
Rabac1	7
Rabep1	5
Rabep2	1
Rabepk	0
Rabgap1	5
Rabgap1l	5
Rabgef1	2
Rabggta	1
Rabggtb	3
Rabif	2
Rabl2	0
Rabl3	0
Rabl6	1
Rac1	6
Rac2	4
Rac3	5
Racgap1	0
Rad1	2
Rad17	2
Rad18	0
Rad21	8
Rad23a	1
Rad23b	4
Rad50	1
Rad51b	2
Rad51d	3
Rad52	3
Rad54l2	3
Rad9a	1
Rad9b	5
Rae1	4
Raf1	3
Rai1	1
Rala	2
Ralb	1
Ralbp1	4
Ralgapa1	5
Ralgapa2	5
Ralgapb	5
Ralgds	1
Ralgps1	5
Ralgps2	0
Raly	1
Ramp1	7
Ramp2	1
Ran	2
Ranbp1	6
Ranbp10	0
Ranbp2	5
Ranbp3	1
Ranbp6	2
Ranbp9	0
Rangap1	1
Rap1a	2
Rap1b	2
Rap1gap2	1
Rap1gds1	6
Rap2a	6
Rap2b	2
Rap2c	2
Rapgef1	1
Rapgef2	0
Rapgef5	5
Rapgef6	5
Rapgefl1	0
Raph1	5
Rapsn	4
Rarg	8
Rars	6
Rars2	0
Rasa1	5
Rasa2	5
Rasa3	1
Rasa4	1
Rasal2	5
Rasal3	1
Rasgef1b	4
Rasgrf2	8
Rasgrp3	3
Rasgrp4	3
Rasl2-9	3
Rassf1	3
Rassf2	1
Rassf3	8
Rassf4	6
Rassf5	0
Rassf7	0
Rassf8	0
Raver1	4
Rb1	2
Rb1cc1	5
Rbak	0
Rbbp4	2
Rbbp5	6
Rbbp6	3
Rbbp7	6
Rbbp8	0
Rbbp9	3
Rbck1	1
Rbfa	1
Rbfox1	0
Rbfox2	0
Rbks	0
Rbl1	2
Rbl2	0
Rbm10	1
Rbm12	6
Rbm12b1	5
Rbm12b2	2
Rbm14	0
Rbm15	0
Rbm15b	1
Rbm17	0
Rbm18	5
Rbm19	1
Rbm22	4
Rbm25	5
Rbm26	5
Rbm27	2
Rbm28	1
Rbm3	2
Rbm33	5
Rbm34	0
Rbm38	1
Rbm39	9
Rbm4	3
Rbm41	0
Rbm42	1
Rbm43	0
Rbm45	3
Rbm47	5
Rbm48	5
Rbm4b	9
Rbm5	3
Rbm6	3
Rbm7	2
Rbm8a	2
Rbms1	0
Rbms2	0
Rbmx	1
Rbmx2	0
Rbmxl1	6
Rbpj	8
Rbpms	8
Rbsn	0
Rbx1	7
Rc3h1	5
Rc3h2	5
Rcan1	0
Rcan3	6
Rcbtb1	2
Rcbtb2	3
Rcc1	0
Rcc2	1
Rccd1	5
Rce1	6
Rchy1	2
Rcl1	4
Rcn1	4
Rcn2	6
Rcn3	0
Rcor1	9
Rcor3	2
Rcsd1	1
Rdh10	6
Rdh11	6
Rdh12	2
Rdh13	0
Rdh14	2
Rdm1	0
Rdx	6
Rec114	5
Reck	4
Recql	0
Recql5	3
Reep3	2
Reep4	0
Reep5	6
Rel	2
Rela	4
Relb	4
Rell1	7
Relt	0
Renbp	4
Repin1	1
Reps1	3
Rer1	2
Rere	3
Rest	0
Retsat	6
Rev1	5
Rev3l	5
Rexo1	3
Rexo2	6
Rexo4	1
Rfc1	0
Rfc2	1
Rfc3	0
Rfc4	0
Rfc5	8
Rfesd	3
Rffl	0
Rfk	2
Rfng	3
Rft1	6
Rftn1	4
Rfwd2	5
Rfwd3	0
Rfx1	1
Rfx3	5
Rfx5	1
Rfx7	9
Rfxank	1
Rfxap	1
Rgl1	1
Rgl2	3
Rgl3	1
Rgmb	6
Rgp1	3
Rgs1	3
Rgs10	1
Rgs12	3
Rgs14	1
Rgs19	3
Rgs2	6
Rgs3	1
Rgs7bp	3
Rhbdd1	4
Rhbdd2	6
Rhbdd3	1
Rhbdf1	1
Rhbdf2	4
Rheb	2
Rhebl1	0
Rhno1	3
Rhoa	2
Rhob	1
Rhobtb1	3
Rhobtb2	1
Rhoc	4
Rhof	1
Rhog	1
Rhoh	2
Rhoq	2
Rhot1	9
Rhot2	3
Ric1	5
Ric3	0
Ric8a	4
Ric8b	5
Rictor	2
Rif1	5
Rilpl1	1
Rilpl2	4
Rin2	3
Rin3	1
Ring1	1
Rinl	1
Rint1	3
Riok1	0
Riok2	6
Riok3	5
Ripk1	0
Ripk2	2
Ripk3	1
Rit1	0
Rita1	1
Rlf	5
Rlim	2
Rmdn1	5
Rmdn2	2
Rmdn3	1
Rmi1	0
Rmnd5a	0
Rmnd5b	1
Rn45s	3
Rnase10	6
Rnase12	0
Rnase4	7
Rnase6	8
Rnaseh1	0
Rnaseh2a	1
Rnaseh2b	2
Rnaseh2c	1
Rnasek	1
Rnasel	3
Rnaset2b	6
Rnf10	1
Rnf103	6
Rnf11	2
Rnf111	2
Rnf113a1	6
Rnf113a2	3
Rnf114	6
Rnf115	2
Rnf121	6
Rnf122	6
Rnf123	1
Rnf126	1
Rnf128	6
Rnf13	2
Rnf130	6
Rnf135	0
Rnf138	2
Rnf139	2
Rnf14	2
Rnf141	2
Rnf144b	0
Rnf145	6
Rnf146	2
Rnf149	2
Rnf150	5
Rnf157	4
Rnf166	1
Rnf167	4
Rnf168	0
Rnf169	5
Rnf17	0
Rnf170	0
Rnf180	6
Rnf181	3
Rnf185	6
Rnf187	4
Rnf19a	2
Rnf19b	1
Rnf2	2
Rnf20	5
Rnf214	5
Rnf215	1
Rnf216	5
Rnf219	6
Rnf220	1
Rnf24	0
Rnf25	3
Rnf26	4
Rnf31	0
Rnf34	2
Rnf38	2
Rnf4	2
Rnf40	1
Rnf41	0
Rnf44	1
Rnf5	0
Rnf6	0
Rnf7	2
Rnf8	3
Rnft1	2
Rngtt	2
Rnh1	4
Rnls	2
Rnmt	7
Rnmtl1	6
Rnpc3	5
Rnpep	1
Rnpepl1	1
Rnps1	1
Rock1	5
Rock2	3
Rogdi	1
Rom1	0
Romo1	7
Ropn1l	4
Rora	8
Rp2	2
Rp9	4
Rpa1	4
Rpa2	6
Rpa3	2
Rpain	3
Rpap1	1
Rpap2	0
Rpap3	1
Rpe	2
Rpf1	2
Rpf2	0
Rpgr	2
Rpgrip1l	5
Rpia	5
Rpl10	3
Rpl10a	3
Rpl13	7
Rpl13a	7
Rpl14	7
Rpl14-ps1	7
Rpl15	2
Rpl18	7
Rpl18a	7
Rpl19	3
Rpl21	0
Rpl22	7
Rpl22l1	7
Rpl23	7
Rpl27	6
Rpl27a	2
Rpl29	8
Rpl3	8
Rpl31	2
Rpl32	7
Rpl34	0
Rpl35	7
Rpl35a	7
Rpl36al	7
Rpl37	7
Rpl37a	7
Rpl37rt	7
Rpl38	7
Rpl39	7
Rpl4	7
Rpl41	7
Rpl5	5
Rpl6	7
Rpl7	7
Rpl7a	0
Rpl7l1	4
Rpl8	7
Rplp0	7
Rplp1	7
Rplp2	7
Rpn1	6
Rpn2	4
Rpp14	2
Rpp21	0
Rpp25l	4
Rpp30	2
Rpp38	0
Rpp40	0
Rprd1a	5
Rprd1b	1
Rprd2	0
Rps10	7
Rps11	7
Rps14	7
Rps15	7
Rps15a	7
Rps15a-ps4	2
Rps16	0
Rps18	7
Rps19	7
Rps19bp1	4
Rps2	7
Rps20	7
Rps21	7
Rps23	2
Rps24	7
Rps25	7
Rps26	7
Rps27a	2
Rps27l	7
Rps3	7
Rps3a1	7
Rps4l	1
Rps4x	2
Rps5	7
Rps6	2
Rps6ka1	1
Rps6ka2	4
Rps6ka3	5
Rps6ka4	1
Rps6ka5	2
Rps6kb1	5
Rps6kb2	3
Rps6kc1	1
Rps7	2
Rps8	7
Rps9	7
Rpsa	7
Rptor	1
Rptoros	5
Rpusd1	1
Rpusd2	6
Rpusd3	1
Rpusd4	0
Cnot9	2
Rrad	4
Rraga	2
Rragc	6
Rras	4
Rras2	2
Rrbp1	1
Rreb1	3
Rrm1	0
Rrm2b	6
Rrn3	2
Rrnad1	3
Rrp1	1
Rrp12	4
Rrp15	0
Rrp1b	1
Rrp36	1
Rrp7a	1
Rrp8	0
Rrp9	1
Rrs1	4
Rsad1	0
Rsad2	8
Rsbn1	2
Rsbn1l	5
Rsf1	3
Rsl1	2
Rsl1d1	3
Rsl24d1	7
Rsph3a	1
Rsph3b	1
Rsph9	0
Rspo1	8
Rspry1	2
Rsrc1	0
Rsrc2	3
Rsrp1	3
Rsu1	4
Rtca	0
Rtcb	4
Rtel1	0
Rtf1	0
Rtfdc1	1
Rtn1	4
Rtn3	2
Rtn4	2
Rtn4ip1	6
Rtn4rl1	4
Rtp4	8
Rttn	5
Rufy1	1
Rufy2	5
Rufy3	3
Rundc1	1
Runx1	2
Rusc1	0
Rusc2	1
Ruvbl1	4
Ruvbl2	1
Rwdd1	7
Rwdd2a	1
Rwdd2b	2
Rwdd3	8
Rwdd4a	0
Rxra	1
Rxrb	1
Rxrg	8
Rybp	5
Ryk	0
S100a1	2
S100a10	2
S100a13	7
S100pbp	0
S1pr1	8
S1pr2	6
Saal1	0
Sac3d1	0
Sacm1l	2
Sae1	6
Safb	1
Safb2	3
Sall1	1
Sall2	1
Sall3	1
Samd1	1
Samd10	0
Samd4b	1
Samd8	2
Samd9l	8
Samhd1	5
Samm50	4
Samsn1	0
Sap130	5
Sap18	2
Sap30	6
Sap30bp	1
Sap30l	1
Sar1a	2
Sar1b	2
Saraf	6
Sardh	4
Sarm1	4
Sarnp	2
Sars	4
Sars2	1
Sart1	1
Sart3	1
Sash3	1
Sass6	0
Sat1	5
Sat2	2
Satb1	0
Sav1	2
Saysd1	4
Sbds	1
Sbf1	3
Sbf2	5
Sbk1	0
Sbno1	5
Sbno2	1
Sc5d	6
Scaf1	1
Scaf11	5
Scaf4	1
Scaf8	2
Scai	5
Scamp1	2
Scamp2	4
Scamp3	1
Scamp4	4
Scamp5	4
Scand1	1
Scap	4
Scaper	5
Scarb1	6
Scarb2	4
Scarf2	1
Sccpdh	2
Scd2	4
Scfd1	2
Scfd2	2
Scimp	8
Sclt1	5
Scly	1
Scmh1	0
Scn1b	4
Scnm1	3
Sco1	6
Scoc	2
Scp2	6
Scpep1	6
Scrib	1
Scrn2	1
Scrn3	2
Scube1	1
Scyl1	1
Scyl2	0
Scyl3	0
Sdad1	0
Sdc3	8
Sdc4	4
Sdcbp	6
Sdccag3	3
Sdccag8	1
Sde2	6
Sdf2	6
Sdf2l1	6
Sdf4	4
Sdha	6
Sdhaf1	3
Sdhaf2	3
Sdhaf3	5
Sdhaf4	2
Sdhb	4
Sdhc	6
Sdhd	2
Sdk1	8
Sdr39u1	3
Sdr42e1	8
Sec11a	2
Sec11c	2
Sec13	1
Sec14l1	1
Sec14l2	4
Sec16a	0
Sec16b	0
Sec22a	6
Sec22b	2
Sec22c	5
Sec23a	2
Sec23b	6
Sec23ip	0
Sec24a	5
Sec24b	2
Sec24c	0
Sec24d	0
Sec31a	4
Sec61a1	6
Sec61a2	5
Sec61b	7
Sec61g	7
Sec62	6
Sec63	0
Secisbp2	3
Secisbp2l	1
Seh1l	6
Sel1l	6
Selenbp1	1
Selk	2
Selm	7
Selo	5
Selplg	1
Selt	2
Sema4a	4
Sema4b	3
Sema4c	1
Sema4d	6
Sema4g	3
Sema6b	0
Sema6c	0
Sema6d	0
Senp1	0
Senp2	5
Senp3	3
Senp5	2
Senp6	3
Senp7	2
Senp8	3
Sep15	2
Sephs1	7
Sephs2	0
Sepn1	4
Sepp1	2
Sepsecs	0
Sept10	6
Sept11	0
Sept2	2
Sept4	0
Sept6	7
Sept7	2
Sept8	3
Sept9	4
Sepw1	7
Serac1	5
Serbp1	7
Serf1	2
Serf2	5
Sergef	1
Serhl	4
Serinc1	2
Serinc3	2
Serinc5	2
Serp1	2
Serpinb6a	0
Serpinb9	7
Serpine1	0
Serpine2	6
Serpinf1	4
Sertad1	7
Sertad2	3
Sertad3	6
Sesn1	0
Sesn2	1
Set	0
Setbp1	1
Setd1a	3
Setd1b	3
Setd2	5
Setd3	6
Setd4	3
Setd5	3
Setd6	3
Setd7	0
Kmt5a	3
Setdb1	0
Setdb2	2
Setmar	0
Setx	5
Sf1	1
Sf3a1	4
Sf3a2	4
Sf3a3	1
Sf3b1	5
Sf3b2	1
Sf3b3	6
Sf3b4	4
Sf3b5	1
Sf3b6	7
Sfi1	3
Sfmbt1	9
Sfmbt2	0
Sfpq	3
Sfr1	6
Sfswap	3
Sft2d1	2
Sft2d2	2
Sft2d3	7
Sfxn1	7
Sfxn2	1
Sfxn3	6
Sfxn4	3
Sgcb	8
Sgce	0
Sgip1	0
Sgk1	6
Sgk3	2
Sgms1	2
Sgpl1	6
Sgpp1	2
Sgsh	4
Sgsm2	3
Sgsm3	1
Sgta	4
Sgtb	9
Sh2b1	3
Sh2b2	1
Sh2b3	3
Sh2d3c	1
Sh3bgrl	2
Sh3bgrl2	0
Sh3bgrl3	7
Sh3bp1	1
Sh3bp2	1
Sh3bp4	8
Sh3bp5	1
Sh3bp5l	1
Sh3gl1	1
Sh3glb1	0
Sh3glb2	1
Sh3kbp1	1
Sh3pxd2a	3
Sh3tc1	1
Sharpin	1
Shb	1
Shc1	0
Shf	1
Shfm1	7
Shisa5	6
Shkbp1	1
Shmt1	6
Shmt2	4
Shoc2	2
Shpk	0
Shprh	2
Shq1	0
Shroom1	1
Siae	0
Siah1a	2
Siah1b	6
Siah2	9
Sidt2	6
Siglece	4
Siglecf	4
Siglecg	0
Siglech	1
Sigmar1	6
Sik2	3
Sik3	3
Sike1	2
Sil1	4
Simc1	5
Sin3a	3
Sin3b	7
Sipa1	1
Sipa1l1	1
Sipa1l2	1
Sipa1l3	3
Sirpa	4
Sirt1	2
Sirt2	1
Sirt3	0
Sirt4	1
Sirt5	0
Sirt6	1
Sirt7	3
Siva1	2
Ska2	0
Skap2	2
Ski	4
Skil	2
Skiv2l	1
Skiv2l2	0
Skp1a	2
Skp2	9
Sla	0
Slain2	2
Slamf1	1
Slamf6	8
Slamf8	8
Slamf9	8
Slbp	2
Slc10a3	6
Slc10a7	6
Slc11a1	4
Slc11a2	8
Slc12a2	6
Slc12a4	4
Slc12a6	2
Slc12a7	4
Slc12a9	6
Slc13a3	0
Slc14a1	6
Slc15a3	4
Slc15a4	2
Slc16a1	6
Slc16a10	7
Slc16a13	4
Slc16a3	4
Slc16a6	3
Slc16a7	2
Slc16a9	0
Slc17a5	2
Slc17a9	8
Slc18a2	2
Slc18b1	2
Slc19a1	6
Slc19a2	2
Slc1a3	0
Slc1a4	4
Slc1a5	0
Slc20a1	3
Slc20a2	0
Slc22a17	0
Slc22a5	0
Slc23a2	8
Slc24a3	4
Slc25a1	4
Slc25a10	1
Slc25a11	0
Slc25a12	0
Slc25a13	0
Slc25a14	2
Slc25a15	6
Slc25a16	0
Slc25a17	0
Slc25a19	1
Slc25a20	4
Slc25a22	0
Slc25a23	1
Slc25a25	0
Slc25a26	0
Slc25a28	3
Slc25a29	0
Slc25a3	6
Slc25a30	0
Slc25a32	2
Slc25a33	0
Slc25a35	0
Slc25a36	2
Slc25a37	3
Slc25a38	9
Slc25a39	4
Slc25a4	7
Slc25a40	3
Slc25a42	0
Slc25a43	1
Slc25a44	0
Slc25a45	3
Slc25a46	2
Slc25a5	4
Slc25a51	6
Slc25a53	0
Slc26a11	0
Slc26a2	2
Slc26a6	3
Slc27a1	4
Slc27a4	0
Slc29a1	6
Slc29a2	0
Slc29a3	6
Slc2a1	4
Slc2a10	8
Slc2a3	8
Slc2a5	4
Slc2a6	8
Slc2a8	4
Slc2a9	7
Slc30a1	4
Slc30a4	2
Slc30a5	2
Slc30a6	6
Slc30a7	2
Slc30a9	5
Slc31a1	2
Slc31a2	6
Slc33a1	2
Slc35a1	2
Slc35a2	4
Slc35a3	2
Slc35a4	6
Slc35a5	2
Slc35b1	2
Slc35b2	6
Slc35b3	0
Slc35b4	2
Slc35c1	4
Slc35c2	1
Slc35d1	6
Slc35d2	8
Slc35e1	6
Slc35e2	5
Slc35e3	6
Slc35e4	4
Slc35f5	2
Slc35f6	4
Slc35g1	8
Slc35g2	0
Slc36a1	5
Slc36a2	0
Slc36a4	2
Slc37a1	0
Slc37a2	4
Slc37a3	0
Slc37a4	0
Slc38a1	0
Slc38a10	1
Slc38a2	8
Slc38a6	3
Slc38a7	4
Slc38a9	2
Slc39a1	0
Slc39a10	2
Slc39a11	6
Slc39a12	2
Slc39a13	1
Slc39a14	2
Slc39a3	1
Slc39a4	8
Slc39a6	7
Slc39a7	1
Slc39a8	0
Slc39a9	2
Slc3a2	4
Slc40a1	2
Slc41a1	4
Slc41a3	4
Slc43a2	0
Slc43a3	2
Slc44a1	8
Slc44a2	6
Slc45a4	1
Slc46a1	6
Slc46a3	6
Slc48a1	4
Slc4a1ap	0
Slc4a2	1
Slc4a7	2
Slc50a1	0
Slc52a2	4
Slc5a10	8
Slc5a3	2
Slc5a5	4
Slc5a6	6
Slc6a6	0
Slc7a1	4
Slc7a11	2
Slc7a4	8
Slc7a5	4
Slc7a6	2
Slc7a6os	3
Slc7a7	4
Slc7a8	4
Slc8a1	5
Slc8b1	4
Slc9a1	4
Slc9a3r1	1
Slc9a3r2	1
Slc9a6	2
Slc9a7	2
Slc9a8	0
Slc9a9	4
Slco2b1	6
Slco4a1	6
Slfn2	8
Slfn5	8
Slfn8	3
Slfn9	1
Slirp	7
Slk	5
Slmap	9
Slmo2	0
Sltm	3
Slu7	1
Slx1b	3
Slx4	1
Slx4ip	5
Smad1	6
Smad2	2
Smad3	1
Smad4	2
Smad5	2
Smad6	1
Smad7	1
Smagp	6
Smap1	1
Smap2	1
Smarca2	3
Smarca4	1
Smarca5	2
Smarcad1	2
Smarcal1	1
Smarcb1	1
Smarcc1	3
Smarcc2	1
Smarcd1	1
Smarcd2	1
Smarcd3	1
Smarce1	1
Smc1a	1
Smc2	0
Smc3	2
Smc4	3
Smc5	2
Smc6	5
Smchd1	2
Smcr8	0
Smdt1	7
Smek1	2
Smek2	5
Smg1	5
Smg5	3
Smg6	5
Smg7	5
Smg8	0
Smg9	1
Smim1	1
Smim10l1	5
Smim10l2a	1
Smim11	0
Smim12	7
Smim13	2
Smim14	2
Smim15	2
Smim19	8
Smim20	0
Smim24	1
Smim3	8
Smim4	7
Smim7	2
Smim8	7
Smn1	1
Smndc1	6
Smo	1
Smox	1
Smpd1	4
Smpd2	1
Smpd4	1
Smpd5	3
Smpdl3a	6
Smpdl3b	4
Sms	2
Smtn	1
Smu1	6
Smug1	2
Smurf1	1
Smurf2	5
Smyd2	0
Smyd3	0
Smyd4	0
Smyd5	1
Snap23	2
Snap25	0
Snap29	0
Snap47	4
Snapc1	2
Snapc2	4
Snapc3	9
Snapc4	3
Snapc5	3
Snapin	2
Sncaip	1
Snd1	4
Snf8	0
Snhg1	3
Snhg10	2
Snhg20	3
Snhg3	5
Snhg5	3
Snhg6	5
Snhg7	2
Snhg8	7
Snip1	4
Snn	0
Snora28	5
Snph	4
Snrk	4
Snrnp200	0
Snrnp25	0
Snrnp27	7
Snrnp35	1
Snrnp40	6
Snrnp48	9
Snrnp70	3
Snrpa	1
Snrpa1	1
Snrpb	4
Snrpb2	7
Snrpc	0
Snrpd1	7
Snrpd2	7
Snrpd3	7
Snrpe	7
Snrpf	7
Snrpg	7
Snta1	1
Sntb2	3
Snupn	4
Snw1	1
Snx1	1
Snx10	2
Snx11	0
Snx12	2
Snx13	2
Snx14	5
Snx15	1
Snx16	5
Snx17	4
Snx18	6
Snx19	4
Snx2	3
Snx20	1
Snx21	0
Snx24	3
Snx25	0
Snx27	5
Snx29	5
Snx3	0
Snx30	3
Snx32	1
Snx33	0
Snx4	6
Snx5	3
Snx6	0
Snx7	6
Snx8	1
Snx9	1
Soat1	6
Socs1	4
Socs3	0
Socs4	9
Socs5	9
Socs6	2
Socs7	3
Sod1	7
Sod2	6
Soga1	1
Son	5
Sorbs1	0
Sord	0
Sorl1	8
Sort1	6
Sos1	2
Sos2	0
Sowahc	2
Sox13	1
Sox15	1
Sox4	1
Sp1	2
Sp100	8
Sp110	4
Sp140	5
Sp2	1
Sp3	2
Sp3os	7
Sp4	2
Spag7	3
Spag9	5
Sparc	1
Spast	2
Spata1	5
Spata13	0
Spata2	0
Spata24	2
Spata2l	4
Spata5	2
Spata5l1	1
Spata6	0
Spata7	0
Spats2	0
Spc25	0
Spcs1	7
Spcs2	2
Spcs3	2
Specc1	3
Specc1l	0
Speg	1
Spen	3
Spg11	0
Spg20	4
Spg21	6
Spg7	8
Sphk2	1
Spi1	1
Spice1	1
Spidr	0
Spin1	2
Spint1	4
Spire1	5
Spns1	3
Spns2	8
Spns3	4
Spop	3
Spopl	5
Spp1	8
Sppl2a	2
Sppl2b	1
Sppl3	6
Spr	4
Spred1	2
Spred2	1
Sprtn	1
Spry1	1
Spryd3	4
Spryd4	0
Spryd7	2
Spsb1	1
Spsb2	4
Spsb3	4
Sptan1	1
Sptb	0
Sptbn1	0
Sptlc1	0
Sptlc2	6
Sptssa	2
Spty2d1	2
Sqle	8
Sqrdl	0
Sqstm1	4
Sra1	7
Srbd1	0
Src	1
Srcap	3
Srd5a3	6
Srebf1	4
Srebf2	4
Srek1	5
Srek1ip1	7
Srf	1
Srfbp1	0
Srgap2	3
Srgn	2
Sri	2
Srl	1
Srm	4
Srp14	7
Srp19	2
Srp54a	0
Srp68	1
Srp72	0
Srp9	2
Srpk1	3
Srpk2	3
Srpk3	3
Srpr	6
Srprb	6
Srr	1
Srrd	1
Srrm1	3
Srrm2	3
Srrt	3
Srsf1	5
Srsf10	2
Srsf11	9
Srsf2	5
Srsf3	9
Srsf4	1
Srsf5	3
Srsf6	9
Srsf7	9
Srsf9	6
Srxn1	0
Ss18	3
Ss18l1	3
Ssb	5
Ssbp1	3
Ssbp2	5
Ssbp3	3
Ssbp4	1
Ssfa2	3
Ssh1	0
Ssh2	5
Ssna1	3
Sspn	1
Ssr1	6
Ssr2	6
Ssr3	2
Ssr4	7
Ssrp1	1
Sssca1	1
Ssu72	0
Ssx2ip	2
St13	1
St14	4
St3gal1	1
St3gal2	0
St3gal3	1
St3gal4	6
St3gal5	4
St3gal6	2
St5	8
St6gal1	4
St6galnac4	4
St6galnac6	1
St7	2
St7l	2
St8sia1	8
St8sia4	2
St8sia6	8
Stab1	1
Stag1	2
Stag2	5
Stam	2
Stam2	2
Stambp	4
Stambpl1	1
Stamos	0
Star	0
Stard3	0
Stard3nl	2
Stard4	2
Stard5	2
Stard7	2
Stard8	1
Stat1	8
Stat2	3
Stat3	4
Stat5a	1
Stat5b	1
Stat6	1
Stau1	1
Stau2	0
Stbd1	6
Steap3	0
Stim1	8
Stim2	8
Stip1	3
Stk10	1
Stk11	3
Stk11ip	1
Stk16	3
Stk17b	2
Stk19	1
Stk24	0
Stk25	1
Stk26	0
Stk3	5
Stk35	3
Stk38	0
Stk38l	0
Stk4	2
Stk40	1
Stmn1	0
Stom	4
Stoml1	1
Stoml2	0
Ston2	3
Stra13	0
Strada	3
Stradb	0
Strap	2
Strbp	3
Strip1	1
Strn	2
Strn3	2
Strn4	1
Stt3a	6
Stt3b	2
Stub1	1
Stx12	2
Stx16	3
Stx17	2
Stx18	1
Stx2	1
Stx3	8
Stx4a	3
Stx5a	3
Stx6	4
Stx7	2
Stx8	0
Stxbp1	1
Stxbp2	1
Stxbp3	9
Stxbp4	5
Stxbp5	5
Sub1	2
Sucla2	2
Suclg1	0
Suclg2	2
Suco	5
Suds3	0
Sufu	1
Sugp1	1
Sugp2	5
Sugt1	2
Sulf2	4
Sult1a1	5
Sult6b1	0
Sumf1	4
Sumf2	4
Sumo1	2
Sumo3	2
Sun1	2
Sun2	1
Suox	6
Supt16	5
Supt20	5
Supt3	3
Supt4a	0
Supt5	4
Supt6	1
Supt7l	4
Supv3l1	0
Surf1	4
Surf2	3
Surf4	6
Surf6	1
Susd1	0
Susd3	4
Susd6	2
Suv39h1	6
Suv39h2	2
Kmt5b	0
Kmt5c	3
Suz12	2
Sv2a	6
Svil	1
Svip	2
Swap70	6
Swi5	7
Swsap1	1
Swt1	5
Syap1	0
Syce2	2
Syf2	4
Syk	1
Sympk	1
Syn3	2
Syncrip	2
Syngap1	2
Syngr1	7
Syngr2	6
Synj1	5
Synj2	4
Synj2bp	5
Synrg	0
Syp	4
Sypl	2
Sys1	7
Syt11	1
Syt3	4
Syvn1	6
Szrd1	3
Szt2	3
Tab1	1
Tab2	3
Tab3	5
Tacc1	6
Tacc2	1
Tacc3	8
Taco1	0
Tada1	2
Tada2a	0
Tada2b	6
Tada3	1
Taf1	5
Taf10	4
Taf11	0
Taf12	3
Taf13	2
Taf15	5
Taf1a	3
Taf1b	0
Taf1c	0
Taf1d	5
Taf2	2
Taf3	9
Taf4	3
Taf4b	0
Taf5	5
Taf5l	4
Taf6	1
Taf6l	1
Taf7	6
Taf8	1
Taf9	2
Taf9b	2
Tagap	6
Tagap1	3
Tagln2	8
Tal1	3
Taldo1	4
Tamm41	0
Tanc1	1
Tanc2	5
Tango2	3
Tango6	0
Tank	2
Taok1	5
Taok2	3
Taok3	3
Tap1	4
Tap2	4
Tapbp	4
Tapbpl	1
Tapt1	2
Tarbp2	3
Tardbp	5
Tars	1
Tars2	0
Tasp1	0
Tatdn1	3
Tatdn2	3
Tatdn3	3
Tax1bp1	1
Tax1bp3	4
Taz	3
Tbc1d1	2
Tbc1d10a	1
Tbc1d10b	1
Tbc1d12	0
Tbc1d13	5
Tbc1d14	0
Tbc1d15	6
Tbc1d16	3
Tbc1d17	1
Tbc1d19	4
Tbc1d20	3
Tbc1d22a	1
Tbc1d22b	1
Tbc1d23	5
Tbc1d24	0
Tbc1d25	0
Tbc1d2b	6
Tbc1d30	0
Tbc1d31	5
Tbc1d32	5
Tbc1d4	3
Tbc1d5	0
Tbc1d7	0
Tbc1d8	1
Tbc1d8b	0
Tbc1d9	1
Tbc1d9b	1
Tbca	7
Tbcb	4
Tbcc	1
Tbccd1	0
Tbcd	6
Tbce	3
Tbcel	5
Tbck	2
Tbk1	9
Tbkbp1	1
Tbl1x	3
Tbl1xr1	2
Tbl2	6
Tbl3	4
Tbp	9
Tbpl1	2
Tbrg1	4
Tbrg3	5
Tbrg4	1
Tbxas1	6
Tcaf1	0
Tcaim	5
Tcea1	2
Tcea2	3
Tceal1	0
Tceal8	7
Tceanc	2
Tceanc2	2
Tceb1	2
Tceb2	7
Tceb3	1
Tcerg1	3
Tcf12	2
Tcf19	0
Tcf20	3
Tcf24	0
Tcf25	3
Tcf3	1
Tcf4	1
