genes	module
Qrsl1	0
Qser1	1
Qsox1	2
Qsox2	0
Qtrt1	0
Qtrtd1	0
R3hcc1	4
R3hcc1l	4
R3hdm1	1
R3hdm2	6
R3hdm4	7
R74862	0
Rab1	3
Rab10	3
Rab10os	2
Rab11a	3
Rab11b	2
Rab11fip2	1
Rab11fip3	4
Rab11fip5	0
Rab12	0
Rab14	3
Rab18	3
Rab19	0
Rab1b	2
Rab20	8
Rab21	3
Rab22a	0
Rab23	0
Rab24	1
Rab27a	0
Rab28	3
Rab29	0
Rab2a	3
Rab2b	0
Rab31	3
Rab32	3
Rab33b	3
Rab34	2
Rab35	0
Rab39	1
Rab3a	2
Rab3d	7
Rab3gap1	0
Rab3gap2	1
Rab3il1	0
Rab3ip	4
Rab40c	4
Rab42	0
Rab43	0
Rab4a	2
Rab4b	2
Rab5a	3
Rab5b	3
Rab5c	0
Rab6a	0
Rab6b	1
Rab7	2
Rab8a	5
Rab8b	3
Rab9	5
Rabac1	5
Rabep1	1
Rabep2	4
Rabepk	0
Rabgap1	0
Rabgap1l	0
Rabgef1	3
Rabggta	2
Rabggtb	4
Rabif	3
Rabl2	0
Rabl3	0
Rabl6	4
Rac1	3
Rac2	2
Rac3	2
Racgap1	0
Rad1	5
Rad17	1
Rad18	0
Rad21	0
Rad23a	2
Rad23b	0
Rad50	4
Rad51ap1	0
Rad51b	8
Rad51d	4
Rad52	4
Rad54l2	4
Rad9a	4
Rad9b	4
Rae1	5
Raf1	6
Rai1	4
Rala	3
Ralb	2
Ralbp1	2
Ralgapa1	1
Ralgapa2	1
Ralgapb	1
Ralgds	0
Ralgps1	1
Ralgps2	0
Raly	0
Ramp1	5
Ramp2	0
Ran	3
Ranbp1	5
Ranbp10	1
Ranbp2	1
Ranbp3	6
Ranbp3l	0
Ranbp6	1
Ranbp9	0
Rangap1	6
Rap1a	3
Rap1b	3
Rap1gap2	4
Rap1gds1	3
Rap2a	3
Rap2b	0
Rap2c	1
Rapgef1	6
Rapgef2	1
Rapgef5	1
Rapgef6	1
Rapgefl1	0
Raph1	1
Rapsn	0
Rars	0
Rars2	5
Rasa1	0
Rasa2	1
Rasa3	0
Rasa4	6
Rasal2	1
Rasal3	6
Rasgef1b	2
Rasgrf2	7
Rasgrp3	4
Rasgrp4	4
Rasl2-9	0
Rassf1	4
Rassf2	2
Rassf3	2
Rassf4	8
Rassf5	2
Rassf7	0
Rassf8	0
Raver1	0
Rb1	1
Rb1cc1	1
Rbak	4
Rbbp4	3
Rbbp5	3
Rbbp6	4
Rbbp7	3
Rbbp8	0
Rbbp9	2
Rbck1	6
Rbfa	2
Rbfox1	1
Rbfox2	0
Rbks	0
Rbl1	3
Rbl2	0
Rbm10	2
Rbm12	8
Rbm12b1	0
Rbm12b2	1
Rbm14	0
Rbm15	0
Rbm15b	6
Rbm17	0
Rbm18	0
Rbm19	6
Rbm22	2
Rbm25	1
Rbm26	1
Rbm27	1
Rbm28	6
Rbm3	0
Rbm33	1
Rbm34	2
Rbm38	0
Rbm39	1
Rbm4	4
Rbm41	1
Rbm42	2
Rbm43	2
Rbm45	1
Rbm47	0
Rbm48	1
Rbm4b	0
Rbm5	4
Rbm6	4
Rbm7	3
Rbm8a	5
Rbms1	0
Rbms2	0
Rbmx	0
Rbmx2	5
Rbmxl1	3
Rbpj	7
Rbpms	7
Rbsn	0
Rbx1	5
Rc3h1	1
Rc3h2	1
Rcan1	2
Rcan3	8
Rcbtb1	1
Rcbtb2	2
Rcc1	0
Rcc2	0
Rccd1	4
Rce1	3
Rchy1	1
Rcl1	7
Rcn1	5
Rcn2	3
Rcn3	5
Rcor1	0
Rcor3	0
Rcsd1	2
Rdh10	5
Rdh11	3
Rdh12	9
Rdh13	1
Rdh14	3
Rdm1	0
Rdx	3
Rec114	0
Reck	0
Recql	0
Recql5	4
Reep3	1
Reep4	2
Reep5	3
Rel	1
Rela	7
Relb	8
Rell1	8
Relt	2
Renbp	7
Repin1	0
Reps1	0
Rer1	3
Rere	4
Rest	1
Retsat	7
Rev1	1
Rev3l	1
Rexo1	4
Rexo2	5
Rexo4	2
Rfc1	0
Rfc2	0
Rfc3	0
Rfc4	3
Rfc5	8
Rfesd	4
Rffl	1
Rfk	3
Rfng	4
Rft1	8
Rftn1	2
Rfwd2	1
Rfwd3	0
Rfx1	6
Rfx3	1
Rfx5	0
Rfx7	1
Rfxank	2
Rfxap	2
Rgl1	0
Rgl2	4
Rgl3	4
Rgmb	3
Rgp1	4
Rgs1	2
Rgs10	5
Rgs12	1
Rgs14	2
Rgs19	0
Rgs2	5
Rgs3	6
Rgs7bp	0
Rhbdd1	8
Rhbdd2	3
Rhbdd3	2
Rhbdf1	6
Rhbdf2	0
Rheb	3
Rhebl1	2
Rhno1	4
Rhoa	3
Rhob	2
Rhobtb1	4
Rhobtb2	0
Rhoc	5
Rhof	0
Rhog	2
Rhoh	3
Rhoq	1
Rhot1	0
Rhot2	4
Ric1	1
Ric3	7
Ric8a	0
Ric8b	1
Rictor	1
Rif1	1
Rilpl1	2
Rilpl2	2
Rin2	4
Rin3	2
Ring1	2
Rinl	2
Rint1	4
Riok1	0
Riok2	0
Riok3	0
Ripk1	0
Ripk2	3
Ripk3	0
Rit1	5
Rita1	2
Rlf	1
Rlim	1
Rmdn1	0
Rmdn2	5
Rmdn3	4
Rmi1	1
Rmnd5a	1
Rmnd5b	2
Rn45s	1
Rnase10	3
Rnase12	0
Rnase4	2
Rnase6	8
Rnaseh1	4
Rnaseh2a	2
Rnaseh2b	0
Rnaseh2c	2
Rnasek	5
Rnasel	4
Rnaset2b	3
Rnf10	2
Rnf103	3
Rnf11	3
Rnf111	1
Rnf113a1	0
Rnf113a2	4
Rnf114	3
Rnf115	3
Rnf121	3
Rnf122	7
Rnf123	6
Rnf126	6
Rnf128	3
Rnf13	3
Rnf130	3
Rnf135	0
Rnf138	3
Rnf139	3
Rnf14	0
Rnf141	1
Rnf144b	0
Rnf145	0
Rnf146	3
Rnf149	2
Rnf150	1
Rnf157	0
Rnf166	2
Rnf167	5
Rnf168	0
Rnf169	2
Rnf17	0
Rnf170	0
Rnf180	8
Rnf181	4
Rnf185	0
Rnf187	2
Rnf19a	1
Rnf19b	0
Rnf2	3
Rnf20	1
Rnf214	1
Rnf215	2
Rnf216	1
Rnf219	3
Rnf220	2
Rnf24	0
Rnf25	4
Rnf26	7
Rnf31	0
Rnf34	3
Rnf38	1
Rnf4	3
Rnf40	6
Rnf41	2
Rnf44	0
Rnf5	5
Rnf6	0
Rnf7	3
Rnf8	4
Rnft1	3
Rngtt	3
Rnh1	2
Rnls	3
Rnmt	0
Rnmtl1	0
Rnpc3	1
Rnpep	2
Rnpepl1	6
Rnps1	0
Rock1	1
Rock2	1
Rogdi	2
Rom1	0
Romo1	5
Ropn1l	0
Rora	8
Rp2	3
Rp9	5
Rpa1	7
Rpa2	0
Rpa3	5
Rpain	4
Rpap1	4
Rpap2	0
Rpap3	0
Rpe	3
Rpf1	5
Rpf2	5
Rpgr	1
Rpgrip1l	0
Rpia	1
Rpl10	4
Rpl10a	4
Rpl13	9
Rpl13a	9
Rpl14	9
Rpl14-ps1	8
Rpl15	1
Rpl18	5
Rpl18a	9
Rpl19	0
Rpl21	1
Rpl22	9
Rpl22l1	5
Rpl23	9
Rpl27	5
Rpl27a	3
Rpl29	9
Rpl3	0
Rpl31	1
Rpl32	9
Rpl34	0
Rpl35	5
Rpl35a	5
Rpl36al	5
Rpl37	9
Rpl37a	9
Rpl37rt	5
Rpl38	9
Rpl39	9
Rpl4	9
Rpl41	9
Rpl5	4
Rpl6	9
Rpl7	9
Rpl7a	0
Rpl7l1	5
Rpl8	9
Rplp0	9
Rplp1	9
Rplp2	9
Rpn1	0
Rpn2	7
Rpp14	5
Rpp21	5
Rpp25l	5
Rpp30	5
Rpp38	5
Rpp40	0
Rprd1a	1
Rprd1b	0
Rprd2	1
Rps10	9
Rps11	9
Rps14	9
Rps15	5
Rps15a	9
Rps15a-ps4	0
Rps18	9
Rps19	9
Rps19bp1	5
Rps2	9
Rps20	9
Rps21	9
Rps23	9
Rps24	9
Rps25	9
Rps26	9
Rps27a	5
Rps27l	5
Rps3	9
Rps3a1	9
Rps4l	0
Rps4x	9
Rps5	9
Rps6	3
Rps6ka1	0
Rps6ka2	0
Rps6ka3	1
Rps6ka4	6
Rps6ka5	1
Rps6kb1	1
Rps6kb2	4
Rps6kc1	0
Rps7	9
Rps8	9
Rps9	9
Rpsa	9
Rptor	0
Rptoros	1
Rpusd1	0
Rpusd2	0
Rpusd3	2
Rpusd4	0
Cnot9	3
Rrad	0
Rraga	3
Rragc	3
Rras	0
Rras2	5
Rrbp1	4
Rreb1	4
Rrm1	3
Rrm2b	3
Rrn3	3
Rrnad1	4
Rrp1	2
Rrp12	0
Rrp15	0
Rrp1b	6
Rrp36	2
Rrp7a	2
Rrp8	2
Rrp9	2
Rrs1	0
Rsad1	0
Rsad2	8
Rsbn1	1
Rsbn1l	1
Rsf1	4
Rsl1	3
Rsl1d1	0
Rsl24d1	3
Rsph3a	2
Rsph3b	2
Rsph9	0
Rspo1	2
Rspry1	3
Rsrc1	0
Rsrc2	4
Rsrp1	1
Rsu1	7
Rtca	0
Rtcb	2
Rtel1	0
Rtf1	5
Rtfdc1	2
Rtn1	8
Rtn3	3
Rtn4	5
Rtn4ip1	3
Rtn4rl1	8
Rtp4	8
Rttn	1
Rufy1	6
Rufy2	1
Rufy3	4
Rundc1	2
Runx1	0
Rusc1	4
Rusc2	4
Ruvbl1	5
Ruvbl2	2
Rwdd1	5
Rwdd2a	2
Rwdd2b	0
Rwdd3	0
Rwdd4a	0
Rxra	0
Rxrb	2
Rybp	0
Ryk	0
S100a1	9
S100a10	2
S100a11	9
S100a13	5
S100pbp	3
S1pr1	8
S1pr2	7
Saal1	0
Sac3d1	2
Sacm1l	3
Sae1	0
Safb	2
Safb2	4
Sall1	0
Sall2	0
Sall3	6
Samd1	4
Samd10	0
Samd4b	6
Samd8	1
Samd9l	8
Samhd1	0
Samm50	7
Samsn1	0
Sap130	1
Sap18	3
Sap30	3
Sap30bp	2
Sap30l	2
Sar1a	3
Sar1b	3
Saraf	7
Sardh	2
Sarm1	0
Sarnp	5
Sars	2
Sars2	2
Sart1	6
Sart3	0
Sash3	0
Sass6	0
Sat1	5
Sat2	0
Satb1	4
Sav1	0
Saysd1	5
Sbds	0
Sbf1	1
Sbf2	1
Sbk1	2
Sbno1	1
Sbno2	6
Sc5d	3
Scaf1	6
Scaf11	1
Scaf4	6
Scaf8	1
Scai	1
Scamp1	3
Scamp2	7
Scamp3	2
Scamp4	7
Scamp5	0
Scand1	2
Scap	0
Scaper	1
Scarb1	3
Scarb2	7
Scarf2	0
Sccpdh	3
Scd2	0
Scfd1	3
Scfd2	1
Scimp	7
Sclt1	1
Scly	0
Scmh1	4
Scn1b	7
Scnm1	4
Sco1	3
Scoc	5
Scp2	5
Scpep1	7
Scrib	6
Scrn2	0
Scrn3	3
Scube1	7
Scyl1	2
Scyl2	0
Scyl3	1
Sdad1	1
Sdc3	8
Sdc4	3
Sdcbp	3
Sdccag3	4
Sdccag8	4
Sde2	3
Sdf2	5
Sdf2l1	3
Sdf4	7
Sdha	7
Sdhaf1	4
Sdhaf2	5
Sdhaf3	1
Sdhaf4	5
Sdhb	5
Sdhc	5
Sdhd	3
Sdk1	0
Sdr39u1	4
Sdr42e1	8
Sec11a	5
Sec11c	5
Sec13	0
Sec14l1	0
Sec14l2	0
Sec16a	1
Sec16b	1
Sec22a	3
Sec22b	3
Sec22c	1
Sec23a	3
Sec23b	7
Sec23ip	0
Sec24a	1
Sec24b	0
Sec24c	0
Sec24d	0
Sec31a	7
Sec61a1	3
Sec61a2	1
Sec61b	5
Sec61g	9
Sec62	5
Sec63	0
Secisbp2	4
Secisbp2l	4
Seh1l	3
Sel1l	8
Selenbp1	2
Selk	5
Selm	5
Selo	2
Selplg	2
Selt	5
Sema4a	8
Sema4b	4
Sema4c	6
Sema4d	8
Sema4g	1
Sema6b	0
Sema6c	0
Sema6d	0
Senp1	0
Senp2	1
Senp3	4
Senp5	1
Senp6	4
Senp7	1
Senp8	0
Sep15	3
Sephs1	3
Sephs2	0
Sepn1	7
Sepp1	3
Sepsecs	0
Sept10	3
Sept11	1
Sept2	3
Sept4	2
Sept6	0
Sept7	3
Sept8	1
Sept9	0
Sepw1	5
Serac1	4
Serbp1	5
Serf1	5
Serf2	1
Sergef	2
Serhl	7
Serinc1	3
Serinc3	3
Serinc5	0
Serp1	3
Serpinb6a	0
Serpinb9	9
Serpine1	2
Serpine2	0
Serpinf1	5
Sertad1	0
Sertad2	4
Sertad3	2
Sesn1	5
Sesn2	4
Set	0
Setbp1	4
Setd1a	4
Setd1b	1
Setd2	1
Setd3	3
Setd4	4
Setd5	1
Setd6	4
Setd7	4
Kmt5a	4
Setdb1	0
Setdb2	1
Setmar	0
Setx	4
Sf1	2
Sf3a1	7
Sf3a2	2
Sf3a3	2
Sf3b1	1
Sf3b2	2
Sf3b3	0
Sf3b4	5
Sf3b5	5
Sf3b6	5
Sfi1	4
Sfmbt1	1
Sfmbt2	0
Sfpq	1
Sfr1	5
Sfswap	4
Sft2d1	5
Sft2d2	1
Sft2d3	9
Sfxn1	5
Sfxn2	4
Sfxn3	2
Sfxn4	4
Sfxn5	4
Sgcb	7
Sgce	0
Sgip1	2
Sgk1	5
Sgk3	3
Sgms1	1
Sgpl1	3
Sgpp1	3
Sgsh	0
Sgsm2	0
Sgsm3	2
Sgta	2
Sgtb	0
Sh2b1	4
Sh2b2	0
Sh2b3	4
Sh2d3c	6
Sh3bgrl	3
Sh3bgrl2	0
Sh3bgrl3	5
Sh3bp1	6
Sh3bp2	0
Sh3bp4	0
Sh3bp5	2
Sh3bp5l	6
Sh3gl1	4
Sh3glb1	0
Sh3glb2	2
Sh3kbp1	2
Sh3pxd2a	4
Sh3tc1	6
Sharpin	2
Shb	6
Shc1	0
Shf	6
Shfm1	5
Shisa5	7
Shkbp1	6
Shmt1	3
Shmt2	2
Shoc2	3
Shpk	0
Shprh	1
Shq1	5
Shroom1	0
Siae	8
Siah1a	3
Siah1b	3
Siah2	0
Sidt2	0
Siglece	8
Siglecf	8
Siglecg	0
Siglech	4
Sigmar1	5
Sik2	1
Sik3	6
Sike1	3
Sil1	7
Simc1	1
Sin3a	4
Sin3b	2
Sipa1	2
Sipa1l1	1
Sipa1l2	6
Sipa1l3	4
Sirpa	8
Sirt1	0
Sirt2	2
Sirt3	0
Sirt4	0
Sirt5	0
Sirt6	4
Sirt7	4
Siva1	0
Ska2	0
Skap2	3
Ski	0
Skil	1
Skiv2l	0
Skiv2l2	0
Skp1a	5
Skp2	0
Sla	0
Slain2	1
Slamf1	0
Slamf6	7
Slamf8	8
Slamf9	8
Slbp	3
Slc10a3	7
Slc10a7	5
Slc11a1	7
Slc11a2	3
Slc12a2	8
Slc12a4	2
Slc12a6	1
Slc12a7	8
Slc12a9	7
Slc13a3	8
Slc14a1	0
Slc15a3	0
Slc15a4	0
Slc16a1	3
Slc16a10	8
Slc16a13	0
Slc16a3	7
Slc16a6	4
Slc16a7	3
Slc16a9	0
Slc17a5	0
Slc17a9	0
Slc18a2	3
Slc18b1	8
Slc19a1	2
Slc19a2	0
Slc1a3	2
Slc1a4	8
Slc1a5	2
Slc20a1	4
Slc20a2	0
Slc22a17	2
Slc22a5	3
Slc23a2	7
Slc24a3	0
Slc25a1	2
Slc25a10	0
Slc25a11	0
Slc25a12	6
Slc25a13	0
Slc25a14	3
Slc25a15	3
Slc25a16	0
Slc25a17	5
Slc25a19	2
Slc25a20	2
Slc25a22	4
Slc25a23	4
Slc25a25	0
Slc25a26	0
Slc25a28	4
Slc25a29	0
Slc25a3	5
Slc25a30	0
Slc25a32	3
Slc25a33	5
Slc25a35	0
Slc25a36	1
Slc25a37	4
Slc25a38	4
Slc25a39	2
Slc25a4	3
Slc25a40	1
Slc25a42	2
Slc25a43	0
Slc25a44	0
Slc25a45	4
Slc25a46	3
Slc25a5	5
Slc25a51	0
Slc25a53	2
Slc26a11	0
Slc26a2	1
Slc26a6	4
Slc27a1	0
Slc27a4	2
Slc29a1	3
Slc29a2	2
Slc29a3	8
Slc2a1	7
Slc2a10	7
Slc2a3	2
Slc2a5	7
Slc2a6	7
Slc2a8	7
Slc2a9	0
Slc30a1	0
Slc30a4	1
Slc30a5	3
Slc30a6	3
Slc30a7	3
Slc30a9	0
Slc31a1	3
Slc31a2	8
Slc33a1	3
Slc35a1	3
Slc35a2	5
Slc35a3	3
Slc35a4	7
Slc35a5	3
Slc35b1	3
Slc35b2	3
Slc35b3	0
Slc35b4	3
Slc35c1	7
Slc35c2	2
Slc35d1	0
Slc35d2	0
Slc35e1	7
Slc35e2	1
Slc35e3	3
Slc35e4	2
Slc35f5	3
Slc35f6	7
Slc35g1	2
Slc35g2	0
Slc36a1	4
Slc36a2	8
Slc36a4	3
Slc37a1	2
Slc37a2	0
Slc37a3	0
Slc37a4	0
Slc38a1	1
Slc38a10	0
Slc38a2	0
Slc38a6	4
Slc38a7	7
Slc38a9	1
Slc39a1	0
Slc39a10	0
Slc39a11	7
Slc39a12	8
Slc39a13	2
Slc39a14	3
Slc39a3	2
Slc39a4	8
Slc39a6	7
Slc39a7	2
Slc39a8	3
Slc39a9	3
Slc3a2	7
Slc40a1	0
Slc41a1	0
Slc41a3	7
Slc43a2	2
Slc43a3	3
Slc44a1	3
Slc44a2	7
Slc45a4	0
Slc46a1	3
Slc46a3	3
Slc48a1	7
Slc4a1ap	1
Slc4a2	6
Slc4a7	1
Slc50a1	0
Slc52a2	2
Slc5a10	2
Slc5a3	1
Slc5a5	2
Slc5a6	8
Slc6a6	2
Slc6a8	0
Slc7a1	8
Slc7a11	3
Slc7a4	7
Slc7a5	8
Slc7a6	1
Slc7a6os	4
Slc7a7	2
Slc7a8	0
Slc8a1	1
Slc8b1	7
Slc9a1	0
Slc9a3r1	2
Slc9a3r2	2
Slc9a6	3
Slc9a7	8
Slc9a8	0
Slc9a9	8
Slco2b1	7
Slco4a1	0
Slfn2	8
Slfn5	8
Slfn8	1
Slfn9	4
Slirp	5
Slk	1
Slmap	3
Slmo2	5
Sltm	4
Slu7	2
Slx1b	4
Slx4	4
Slx4ip	0
Smad1	3
Smad2	3
Smad3	1
Smad4	0
Smad5	1
Smad6	4
Smad7	0
Smagp	5
Smap1	5
Smap2	0
Smarca2	4
Smarca4	6
Smarca5	3
Smarcad1	1
Smarcal1	6
Smarcb1	0
Smarcc1	1
Smarcc2	6
Smarcd1	0
Smarcd2	6
Smarcd3	2
Smarce1	4
Smc1a	2
Smc2	0
Smc3	0
Smc4	0
Smc5	1
Smc6	1
Smchd1	1
Smcr8	1
Smdt1	5
Smek1	1
Smek2	1
Smg1	1
Smg5	4
Smg6	1
Smg7	1
Smg8	0
Smg9	6
Smim1	0
Smim10l1	0
Smim10l2a	0
Smim11	5
Smim12	5
Smim13	3
Smim14	3
Smim15	3
Smim19	5
Smim20	0
Smim24	2
Smim3	2
Smim4	5
Smim7	3
Smim8	9
Smn1	5
Smndc1	5
Smo	6
Smox	4
Smpd1	2
Smpd2	2
Smpd4	6
Smpd5	4
Smpdl3a	3
Smpdl3b	2
Sms	0
Smtn	0
Smu1	3
Smug1	0
Smurf1	0
Smurf2	1
Smyd2	0
Smyd3	0
Smyd4	0
Smyd5	6
Snap23	3
Snap25	3
Snap29	0
Snap47	2
Snapc1	1
Snapc2	7
Snapc3	1
Snapc4	4
Snapc5	4
Snapin	3
Sncaip	0
Snd1	2
Snf8	0
Snhg1	4
Snhg10	3
Snhg20	4
Snhg3	1
Snhg5	4
Snhg6	1
Snhg7	1
Snhg8	9
Snip1	0
Snn	0
Snora28	1
Snph	8
Snrk	2
Snrnp200	0
Snrnp25	7
Snrnp27	5
Snrnp35	2
Snrnp40	3
Snrnp48	1
Snrnp70	4
Snrpa	0
Snrpa1	0
Snrpb	2
Snrpb2	5
Snrpc	5
Snrpd1	5
Snrpd2	5
Snrpd3	5
Snrpe	5
Snrpf	5
Snrpg	5
Snta1	0
Sntb2	4
Snupn	0
Snw1	2
Snx1	2
Snx10	3
Snx11	0
Snx12	2
Snx13	1
Snx14	3
Snx15	2
Snx16	1
Snx17	5
Snx18	3
Snx19	8
Snx2	0
Snx20	2
Snx21	0
Snx24	0
Snx25	0
Snx27	1
Snx29	1
Snx3	5
Snx30	1
Snx32	4
Snx33	0
Snx4	3
Snx5	5
Snx6	0
Snx7	3
Snx8	6
Snx9	6
Soat1	3
Socs1	0
Socs3	0
Socs4	0
Socs5	1
Socs6	1
Socs7	4
Sod1	5
Sod2	3
Soga1	4
Son	1
Sorbs1	0
Sord	0
Sorl1	0
Sort1	7
Sos1	1
Sos2	1
Sowahc	1
Sox15	0
Sox4	6
Sp1	1
Sp100	8
Sp110	5
Sp140	1
Sp2	6
Sp3	1
Sp3os	9
Sp4	1
Spag7	0
Spag9	1
Sparc	0
Spast	3
Spata1	1
Spata13	0
Spata2	0
Spata24	3
Spata2l	2
Spata5	1
Spata5l1	4
Spata6	0
Spata7	0
Spats2	0
Spc25	5
Spcs1	5
Spcs2	3
Spcs3	3
Specc1	1
Specc1l	1
Speg	0
Spen	4
Spg11	1
Spg20	7
Spg21	3
Spg7	0
Sphk2	6
Spi1	2
Spice1	2
Spidr	0
Spin1	1
Spint1	7
Spire1	1
Spns1	0
Spns2	8
Spns3	8
Spop	2
Spopl	1
Spp1	8
Sppl2a	3
Sppl2b	2
Sppl3	7
Spr	2
Spred1	1
Spred2	0
Sprtn	4
Spry1	2
Spryd3	2
Spryd4	0
Spryd7	3
Spsb1	6
Spsb2	5
Spsb3	2
Sptan1	6
Sptb	0
Sptbn1	0
Sptlc1	0
Sptlc2	3
Sptssa	3
Spty2d1	1
Sqle	8
Sqrdl	0
Sqstm1	2
Sra1	5
Srbd1	0
Src	6
Srcap	1
Srd5a3	3
Srebf1	0
Srebf2	7
Srek1	1
Srek1ip1	5
Srf	4
Srfbp1	0
Srgap2	1
Srgn	9
Sri	3
Srl	0
Srm	2
Srp14	5
Srp19	5
Srp54a	0
Srp68	6
Srp72	0
Srp9	5
Srpk1	4
Srpk2	4
Srpk3	4
Srpr	3
Srprb	7
Srr	0
Srrd	0
Srrm1	4
Srrm2	4
Srrt	4
Srsf1	1
Srsf10	3
Srsf11	1
Srsf2	1
Srsf3	1
Srsf4	2
Srsf5	4
Srsf6	1
Srsf7	1
Srsf9	5
Srxn1	7
Ss18	4
Ss18l1	4
Ssb	5
Ssbp1	4
Ssbp2	2
Ssbp3	2
Ssbp4	2
Ssfa2	4
Ssh1	4
Ssh2	0
Ssna1	5
Sspn	8
Ssr1	3
Ssr2	5
Ssr3	3
Ssr4	5
Ssrp1	2
Sssca1	2
Ssu72	5
Ssx2ip	0
St13	0
St14	7
St3gal1	0
St3gal2	0
St3gal3	6
St3gal4	0
St3gal5	0
St3gal6	3
St5	2
St6gal1	8
St6galnac4	8
St6galnac6	2
St7	3
St7l	0
St8sia1	8
St8sia4	3
St8sia6	8
Stab1	6
Stag1	1
Stag2	1
Stam	1
Stam2	0
Stambp	2
Stambpl1	2
Stamos	8
Star	4
Stard3	0
Stard3nl	8
Stard5	0
Stard7	3
Stard8	6
Stat1	8
Stat2	1
Stat3	2
Stat5a	0
Stat5b	0
Stat6	6
Stau1	2
Stau2	0
Stbd1	5
Steap3	2
Stim1	0
Stim2	0
Stip1	0
Stk10	6
Stk11	0
Stk11ip	6
Stk16	4
Stk17b	3
Stk19	4
Stk24	0
Stk25	2
Stk26	0
Stk3	0
Stk35	1
Stk38	0
Stk38l	0
Stk4	3
Stk40	6
Stmn1	2
Stom	7
Stoml1	4
Stoml2	5
Ston2	4
Stra13	5
Strada	2
Stradb	5
Strap	3
Strbp	4
Strip1	6
Strn	1
Strn3	1
Strn4	2
Stt3a	3
Stt3b	3
Stub1	2
Stx12	3
Stx16	4
Stx17	1
Stx18	2
Stx2	6
Stx3	9
Stx4a	4
Stx5a	2
Stx6	7
Stx7	3
Stx8	5
Stxbp1	6
Stxbp2	0
Stxbp3	0
Stxbp4	1
Stxbp5	1
Sub1	5
Sucla2	3
Suclg1	5
Suclg2	3
Suco	0
Suds3	0
Sufu	6
Sugp1	2
Sugp2	1
Sugt1	5
Sulf2	0
Sult1a1	2
Sult6b1	0
Sumf1	7
Sumf2	2
Sumo1	5
Sumo3	3
Sun1	7
Sun2	0
Suox	2
Supt16	1
Supt20	4
Supt3	0
Supt4a	5
Supt5	2
Supt6	6
Supt7l	0
Supv3l1	0
Surf1	5
Surf2	4
Surf4	3
Surf6	0
Susd1	0
Susd3	0
Susd6	8
Suv39h1	0
Suv39h2	0
Kmt5b	1
Kmt5c	4
Suz12	1
Sv2a	0
Svil	4
Svip	3
Swap70	3
Swi5	5
Swsap1	0
Swt1	1
Syap1	0
Syce2	5
Syf2	5
Syk	6
Sympk	6
Syn3	1
Syncrip	1
Syngap1	1
Syngr1	7
Syngr2	5
Synj1	1
Synj2	8
Synj2bp	1
Synrg	1
Syp	2
Sypl	3
Sys1	5
Syt11	0
Syt3	2
Syvn1	7
Szrd1	4
Szt2	1
Tab1	6
Tab2	4
Tab3	1
Tacc1	3
Tacc2	6
Tacc3	8
Taco1	0
Tada1	3
Tada2a	0
Tada2b	0
Tada3	6
Taf1	1
Taf10	5
Taf11	0
Taf12	0
Taf13	5
Taf15	1
Taf1a	4
Taf1b	0
Taf1c	1
Taf1d	1
Taf2	1
Taf3	1
Taf4	4
Taf4b	0
Taf5	1
Taf5l	0
Taf6	6
Taf6l	0
Taf7	3
Taf8	0
Taf9	5
Taf9b	3
Tagap	2
Tagap1	4
Tagln2	7
Tal1	1
Taldo1	2
Tamm41	0
Tanc1	0
Tanc2	1
Tango2	2
Tango6	4
Tank	0
Taok1	1
Taok2	4
Taok3	4
Tap1	7
Tap2	2
Tapbp	7
Tapbpl	2
Tapt1	3
Tarbp2	4
Tardbp	1
Tars	0
Tars2	0
Tasp1	1
Tatdn1	0
Tatdn3	4
Tax1bp1	2
Tax1bp3	5
Taz	4
Tbc1d1	1
Tbc1d10a	0
Tbc1d10b	0
Tbc1d10c	0
Tbc1d12	0
Tbc1d13	1
Tbc1d14	3
Tbc1d15	3
Tbc1d16	4
Tbc1d17	6
Tbc1d19	8
Tbc1d20	1
Tbc1d22a	4
Tbc1d22b	0
Tbc1d23	4
Tbc1d24	1
Tbc1d25	2
Tbc1d2b	0
Tbc1d30	2
Tbc1d31	1
Tbc1d32	1
Tbc1d4	4
Tbc1d5	1
Tbc1d7	0
Tbc1d8	0
Tbc1d8b	0
Tbc1d9	4
Tbc1d9b	6
Tbca	5
Tbcb	5
Tbcc	2
Tbccd1	0
Tbcd	0
Tbce	0
Tbcel	0
Tbck	0
Tbk1	0
Tbkbp1	6
Tbl1x	4
Tbl1xr1	1
Tbl2	3
Tbl3	0
Tbp	1
Tbpl1	3
Tbrg1	2
Tbrg3	1
Tbrg4	4
Tbxas1	7
Tcaf1	0
Tcaim	1
Tcea1	3
Tcea2	4
Tceal1	3
Tceal8	5
Tceanc	3
Tceanc2	0
Tceb1	5
Tceb2	5
Tceb3	6
Tcerg1	4
Tcf12	0
Tcf19	0
Tcf20	4
Tcf24	0
Tcf25	4
Tcf3	6
Tcf4	2
Tcf7l2	2
Tchp	4
Tcirg1	4
Tcn2	2
Tcof1	6
Tcp1	5
Tcp11l1	1
Tcp11l2	2
Tcta	0
Tctex1d2	9
Tctn1	7
Tctn3	3
Tdp1	0
Tdp2	0
Tdrd3	0
Tdrd7	0
Tdrkh	0
Tec	0
Tecpr1	6
Tecpr2	1
Tecr	5
Tef	0
Tefm	3
Telo2	6
Ten1	5
Tep1	1
Terf1	0
